Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	4548.00	1,334	10-18 days	0.0	1.0	3	53%	0	0	1
MARKET YARD	4959.00	325	18-25 days	411.0	1.0904	5	98%	0	0	0
Peach Imports	4999.00	498	12-19 days	451.0	1.0992	4.5	84%	0	0	0
