Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SHOPPING SPOT	2940.00	20	12-19 days	0.0	1.0	4	84%	0	0	1
Cart2India SLP	2950.00	1,334	10-18 days	10.0	1.0034	3	53%	0	0	0
