Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Umath Store India	999.00	120		0.0	1.0	4	65%	1	0	1
Resonance world	999.00	350		0.0	1.0	4.5	89%	1	0	0
JPB BROTHERS	999.00	92		0.0	1.0	4.5	98%	1	0	0
