Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ShivaSheesh	499.00	54		0.0	1.0	3	50%	1	0	0
e-Bazar	499.00	44		0.0	1.0	3	52%	1	0	1
MrDeal	548.99	16		49.99	1.1002	4	79%	1	0	0
GoodAsNew!	548.99	205		49.99	1.1002	3.5	67%	1	0	0
AP RETAILS	549.00	3		50.0	1.1002	4.5	100%	1	0	0
Cambium Retail	627.00	8,887		128.0	1.2565	4.5	89%	1	0	0
BUYMORESAVEMORE	899.00	3		400.0	1.8016	5	100%	1	0	0
