Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
LEELA LAHER TECH POINT	4394.00	2	7-8 days	0.0	1.0	1	0%	0	0	0
Cart2India SLP	5548.00	1,334	10-18 days	1154.0	1.2626	3	53%	0	0	1
Peach Imports	5999.00	498	12-19 days	1605.0	1.3653	4.5	84%	0	0	0
