Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1733.00	302,155		0.0	1.0	4.5	93%	1	1	1
Cart2India SLP	4438.00	1,333	11-19 days	2705.0	2.5609	3	53%	0	0	0
G G	5232.00	4,505	9-13 days	3499.0	3.019	4.5	87%	0	0	0
