Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	21493.00	1,333	11-19 days	0.0	1.0	3	53%	0	0	1
Peach Imports	29999.00	498	13-20 days	8506.0	1.3958	4.5	84%	0	0	0
Kiron	39735.00	476	11-19 days	18242.0	1.8487	5	100%	0	0	0
