Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1599.00	302,376		0.0	1.0	4.5	93%	1	1	1
MAANIDHI	4568.00	7	37-51 days	2969.0	2.8568	2.5	43%	0	0	0
