Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	10985.00	302,151		0.0	1.0	4.5	93%	1	1	1
camnaccstore	10986.00	611		1.0	1.0001	4	77%	1	0	0
Extender	10990.00	201		5.0	1.0005	4.5	90%	1	0	0
Shyam Tech	10990.00	1,406		5.0	1.0005	4.5	94%	1	0	0
