Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Comet Busters®	1799.00	325		99.0	1.0582	4.5	94%	1	0	0
Appario Retail Private Ltd	1799.00	302,284		99.0	1.0582	4.5	93%	1	1	1
UniqueClick	1799.00	2,193		99.0	1.0582	4	81%	1	0	0
RAGHUNATHJI ENTERPRISE	1700.00		5-7 days	0.0	1.0			0	0	0
NFM'S	1999.00	15		299.0	1.1759	3.5	67%	0	0	0
