Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Vee Ess Sales Pvt Ltd	1449.00	2,014	6-8 days	0.0	1.0	4	85%	0	0	0
Gadget House India	1599.00	187		150.0	1.1035	4	77%	1	0	1
