Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	899.00	302,365		0.0	1.0	4.5	93%	1	1	1
Bhavya Mobile	977.00	91		78.0	1.0868	3	53%	1	0	0
Stonehenge Retail	977.00	165		78.0	1.0868	4.5	89%	1	0	0
KOP TECHNOS	999.00	623		100.0	1.1112	4.5	83%	1	0	0
