Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	5999.00	302,237		0.0	1.0	4.5	93%	1	1	0
MyGoodChoice	7699.00	326		1700.0	1.2834	4	88%	0	0	1
Kiron	16065.00	476	10-18 days	10066.0	2.6779	5	100%	0	0	0
