Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KIDA Retail Private Ltd	721.00	15,527		0.0	1.0	4	83%	1	0	0
Appario Retail Private Ltd	721.00	302,385		0.0	1.0	4.5	93%	1	1	1
Rock star seller	721.00	206		0.0	1.0	3.5	67%	0	0	0
COLORTRADES	1096.00	944		375.0	1.5201	4.5	97%	1	0	0
Sankeshwar 23 Venture	1272.00		4-6 days	551.0	1.7642			0	0	0
online mkt	2599.00	83		1878.0	3.6047	4	84%	0	0	0
