Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STAR-MARK	4900.00	1,159		0.0	1.0	4	72%	1	0	1
ecomstars	7032.00	2,859		2132.0	1.4351	4	82%	1	0	0
