Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	499.00	696		0.0	1.0	4.5	93%	1	0	1
Appario Retail Private Ltd	899.00	302,228		400.0	1.8016	4.5	93%	1	1	0
