Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
VNSM	3735.00	102		0.0	1.0	4.5	92%	1	0	0
CLICKBUY	3735.00	959		0.0	1.0	4.5	88%	1	0	0
Appario Retail Private Ltd	3745.00	302,154		10.0	1.0027	4.5	93%	1	1	1
Electro Mart	3990.00	12		255.0	1.0683	3.5	67%	1	0	0
