Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CLICKBUY	3485.00	959		0.0	1.0	4.5	88%	1	0	1
Gigo bytes	4827.00			1342.0	1.3851			0	0	0
Peach Imports	4999.00	498	13-20 days	1514.0	1.4344	4.5	84%	0	0	0
