Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cambium Retail	12499.00	8,887		0.0	1.0	4.5	89%	1	0	1
Peach Imports	27999.00	498	12-19 days	15500.0	2.2401	4.5	84%	0	0	0
Kiron	53040.00	476	10-18 days	40541.0	4.2435	5	100%	0	0	0
