Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KOP TECHNOS	5930.00	623		0.0	1.0	4.5	83%	1	0	0
CLICKBUY	5930.00	959		0.0	1.0	4.5	88%	1	0	1
KIDA Retail Private Ltd	5970.00	15,527		40.0	1.0067	4	84%	1	0	0
Arx	6299.00	9,731		369.0	1.0622	4.5	86%	1	0	0
MUZIK HUB	6999.00	4,243		1069.0	1.1803	4.5	92%	1	0	0
