Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1098.00	302,275		0.0	1.0	4.5	93%	1	1	1
GadgetZone2020	1099.00	4,788		1.0	1.0009	4.5	92%	1	0	0
CELLULARINDIAINC	1140.00	136	5-7 days	42.0	1.0383	4	76%	0	0	0
CIRCUIT BOARD	1150.00	1,772		52.0	1.0474	5	100%	1	0	0
GXGW	1190.00	9		92.0	1.0838	3	44%	0	0	0
Digital Xpert	1250.00	1,034	7-8 days	152.0	1.1384	5	97%	0	0	0
Sri balaji fashion	1290.00	3		192.0	1.1749	1.5	0%	0	0	0
