Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UnboxJapan	4499.00	667	11-19 days	0.0	1.0	3.5	60%	0	0	0
AST Japan	4499.00	260	17-25 days	0.0	1.0	4.5	92%	0	0	1
MAY Store	5334.00	1,287	11-18 days	835.0	1.1856	4	74%	0	0	0
Peach Imports	5999.00	498	13-20 days	1500.0	1.3334	4.5	84%	0	0	0
