Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Brainwavz Audio India	1299.00	651		0.0	1.0	4.5	94%	1	0	1
Brainwavz Audio India	1299.00	651	4-5 days	0.0	1.0	4.5	94%	0	0	1
STS Shop	2643.00	1,156	9-16 days	1344.0	2.0346	4	76%	0	0	0
G G	3370.00	4,507	10-18 days	2071.0	2.5943	4.5	86%	0	0	0
