Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Techretailer	595.00	142		0.0	1.0	4.5	90%	1	0	1
UniqueClick	599.00	2,193		4.0	1.0067	4	80%	1	0	0
MAKING POSSIBLE	699.00	1	2-6 days	104.0	1.1748	5	100%	0	0	0
Express Delivery Retail	700.00	849		105.0	1.1765	4	83%	1	0	0
best_buyaxz	712.00	1,949		117.0	1.1966	4.5	92%	1	0	0
Redonez Accessories	830.00	14		235.0	1.395	4.5	86%	0	0	0
