Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1498.00	302,156		0.0	1.0	4.5	93%	1	1	1
Techretailer	1499.00	142		1.0	1.0007	4.5	91%	1	0	0
Dot Com Services	1648.00	695		150.0	1.1001	4	74%	1	0	0
Celestial Retail	1649.00	16		151.0	1.1008	4.5	88%	1	0	0
AARAV EMART	1649.00	19		151.0	1.1008	4	79%	1	0	0
Cannycom Store	1699.00	696		201.0	1.1342	4.5	93%	1	0	0
Vouch e-Venture	1798.00	3		300.0	1.2003	4.5	100%	1	0	0
