Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
JJMEHTA Mumbai	999.00	9,692		0.0	1.0	4.5	89%	1	0	1
TigeRetaiL_SLP	999.00	37,965		0.0	1.0	4	86%	1	0	0
KC Camera Shop	1099.00	247		100.0	1.1001	4.5	96%	0	0	0
Express Deal	1279.00	634		280.0	1.2803	5	98%	1	0	0
VVC SALES PUNE	1999.00	134		1000.0	2.001	3.5	65%	0	0	0
