Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
TimTara	350.00	37	4-6 days	0.0	1.0	4	75%	0	0	0
Appario Retail Private Ltd	362.00	302,375		12.0	1.0343	4.5	93%	1	1	1
Bluepunc	489.00	29		139.0	1.3971	2.5	38%	1	0	0
MPEnterprises	530.00	4,881		180.0	1.5143	4.5	94%	1	0	0
MPEnterprises	629.00	4,881	6-7 days	279.0	1.7971	4.5	94%	0	0	0
thevaluestore	975.00	200		625.0	2.7857	5	100%	0	0	0
