Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
pari fashion M	149.00	39	1-4 days	0.0	1.0	2.5	33%	0	0	0
Hari Om Mobile	160.00	388		11.0	1.0738	4.5	97%	1	0	1
