Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	1999.00	67	5-7 days	0.0	1.0	4	72%	0	0	1
PRATAP & CO	2800.00	922	18-25 days	801.0	1.4007	5	99%	0	0	0
Zuli	3009.00	57	10-14 days	1010.0	1.5053	5	100%	0	0	0
