Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UniqueClick	899.00	2,193	1-4 days	0.0	1.0	4	81%	1	0	1
clicknsave	1049.00	773		150.0	1.1669	4.5	81%	0	0	0
SHONA INTERNATIONAL	1040.00		4-5 days	141.0	1.1568			0	0	0
shri dev narayan mobiles	1000.00			101.0	1.1123			0	0	0
