Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	801.00	302,239		0.0	1.0	4.5	93%	1	1	1
KEI HiFi	899.00	115		98.0	1.1223	3.5	67%	1	0	0
