Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	912.00	302,372		47.0	1.0543	4.5	93%	1	1	1
Reliable Enterprises1	920.00	6		55.0	1.0636	4	67%	1	0	0
NEXT LEVEL	865.00			0.0	1.0			0	0	0
Teleecare Network	1199.00	120		334.0	1.3861	4	69%	1	0	0
