Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STS Shop	2499.00	1,155	10-17 days	0.0	1.0	4	76%	0	0	0
Global Klamp	2736.00	38	9-12 days	237.0	1.0948	4.5	95%	0	0	1
Cart2India SLP	2950.00	1,333	11-19 days	451.0	1.1805	3	53%	0	0	0
