Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	3999.00	302,218		0.0	1.0	4.5	93%	1	1	1
Starone Electronics	3999.00	26		0.0	1.0	4.5	92%	1	0	0
Paradise Musicals	5500.00	134		1501.0	1.3753	5	96%	1	0	0
NAYA GADGET	6499.00	22	6-8 days	2500.0	1.6252	4	80%	0	0	0
Peach Imports	14999.00	498	13-20 days	11000.0	3.7507	4.5	84%	0	0	0
