Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CLICKBUY	19495.00	959		0.0	1.0	4.5	88%	1	0	1
OMNI RETAIL	20499.00	229		1004.0	1.0515	4.5	84%	1	0	0
CIRCUIT BOARD	21990.00	1,772		2495.0	1.128	5	100%	1	0	0
Cart2India SLP	40195.00	1,334	10-18 days	20700.0	2.0618	3	53%	0	0	0
Kiron	72005.00	476	10-18 days	52510.0	3.6935	5	100%	0	0	0
