Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UV Techchnologies	1590.00	9	5-7 days	0.0	1.0	4	78%	0	0	0
Appario Retail Private Ltd	1799.00	302,267		209.0	1.1314	4.5	93%	1	1	1
Dot Com Services	1999.00	695		409.0	1.2572	4	74%	1	0	0
