Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Better Home Furniture	535.00			36.0	1.0721			0	0	0
Kedar Store	499.00	1		0.0	1.0	1	0%	0	0	0
zenithtraders	590.00	378		91.0	1.1824	4.5	90%	1	0	1
