Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
mYnI	1840.00	49		0.0	1.0	4.5	88%	1	0	0
LIFESTYLES	1840.00	897		0.0	1.0	4.5	89%	1	0	0
Appario Retail Private Ltd	1849.00	302,177		9.0	1.0049	4.5	93%	1	1	1
R S Trade	1895.00	351		55.0	1.0299	4.5	94%	1	0	0
MyGoodChoice	1949.00	325		109.0	1.0592	4	88%	0	0	0
KMENTERPRISES	2100.00	103	5-6 days	260.0	1.1413	4	82%	0	0	0
PCK MaaRKETING-9710064000	6990.00	59	5-10 days	5150.0	3.7989	4	80%	0	0	0
