Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Sound One Official	890.00	6,171	5-7 days	0.0	1.0	5	100%	0	0	0
BEYOND TOYS AND GIFTS	1347.00	8,504		457.0	1.5135	4.5	96%	1	0	1
VNSM	1349.00	102		459.0	1.5157	4.5	92%	1	0	0
Appario Retail Private Ltd	1486.00	302,274		596.0	1.6697	4.5	93%	1	1	0
Cannycom Store	1597.00	696		707.0	1.7944	4.5	93%	1	0	0
