Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Srhythm India	8599.00	1		0.0	1.0	5	100%	1	0	1
Kiron	25195.00	476	11-19 days	16596.0	2.93	5	100%	0	0	0
Global_Reseller	25200.00		6-8 days	16601.0	2.9306			0	0	0
