Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
XANDZERO	4947.00	627		0.0	1.0	4.5	87%	1	0	0
Appario Retail Private Ltd	4947.00	302,234		0.0	1.0	4.5	93%	1	1	1
Red Store	4949.00	79		2.0	1.0004	4	86%	1	0	0
G G	12725.00	4,506	11-19 days	7778.0	2.5723	4.5	87%	0	0	0
