Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MARKET YARD	7919.00	316	19-26 days	0.0	1.0	5	97%	0	0	1
Peach Imports	7999.00	498	13-20 days	80.0	1.0101	4.5	84%	0	0	0
Kiron	15850.00	476	11-19 days	7931.0	2.0015	5	100%	0	0	0
