Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GoTo Style Mart	799.00	22,648		0.0	1.0	4.5	96%	1	0	1
G G	3531.00	4,511	10-18 days	2732.0	4.4193	4.5	87%	0	0	0
