Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	669.00	696		0.0	1.0	4.5	93%	1	0	1
A1Price A1Products	670.00	7,008		1.0	1.0015	4.5	90%	1	0	0
Mega_tronics	799.00	2,755		130.0	1.1943	4	85%	1	0	0
R S Trade	799.00	351		130.0	1.1943	4.5	94%	1	0	0
COMPETITIVE MARKETING	799.00	13	5-7 days	130.0	1.1943	3.5	54%	0	0	0
Cannycom Store	669.00	696	5-7 days	0.0	1.0	4.5	93%	0	0	1
True Accessories	899.00	196		230.0	1.3438	4.5	91%	1	0	0
