Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CZARTECH	399.00	1,219		0.0	1.0	5	96%	1	0	1
CZARTECH	499.00	1,219		100.0	1.2506	5	96%	0	0	1
Appario Retail Private Ltd	500.00	302,447		101.0	1.2531	4.5	93%	1	1	0
