Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1166.00	302,267		0.0	1.0	4.5	93%	1	1	1
Electro Mart	1590.00	12		424.0	1.3636	3.5	67%	1	0	0
Ondots	1699.00	92		533.0	1.4571	3	54%	1	0	0
