Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KEI HiFi	8300.00	115		0.0	1.0	3.5	67%	1	0	1
Appario Retail Private Ltd	8748.00	302,154		448.0	1.054	4.5	93%	1	1	0
