Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Edifier online store	2350.00	163		0.0	1.0	4.5	88%	1	0	1
HelloYehlo	7430.00	2,504	11-18 days	5080.0	3.1617	4.5	87%	0	0	0
Peach Imports	7999.00	498	19-26 days	5649.0	3.4038	4.5	84%	0	0	0
Cart2India SLP	8578.00	1,333	11-19 days	6228.0	3.6502	3	53%	0	0	0
Kiron	18410.00	476	11-19 days	16060.0	7.834	5	100%	0	0	0
