Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ATM RETAIL	2999.00	1,967		0.0	1.0	4.5	87%	1	0	1
ATM RETAIL	3251.00	1,967		252.0	1.084	4.5	87%	1	0	1
G G	5830.00	4,506	11-19 days	2831.0	1.944	4.5	87%	0	0	0
Cart2India SLP	5948.00	1,333	11-19 days	2949.0	1.9833	3	53%	0	0	0
