Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
NS Enterprise	975.00	157	4-9 days	0.0	1.0	3	58%	0	0	0
Appario Retail Private Ltd	1048.00	302,318		73.0	1.0749	4.5	93%	1	1	1
Envie & Digitek	1049.00	1,061		74.0	1.0759	4.5	84%	0	0	0
Classic Network and Computers	1422.00	1,925		447.0	1.4585	4	83%	1	0	0
Classic Network and Computers	1422.00	1,925	5-7 days	447.0	1.4585	4	83%	0	0	0
