Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
PRAMOD SAH	999.00		4-14 days	0.0	1.0			0	0	0
Appario Retail Private Ltd	1299.00	302,372		300.0	1.3003	4.5	93%	1	1	1
MaxxWell	1699.00	169		700.0	1.7007	4	74%	0	0	0
MaxxWell	1799.00	169		800.0	1.8008	4	74%	0	0	0
