Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	6830.00	302,217		0.0	1.0	4.5	93%	1	1	1
iMarketplace	7400.00		6-8 days	570.0	1.0835			0	0	0
RADIO & GRAMOPHONE HOUSE	7495.00	742		665.0	1.0974	4.5	83%	0	0	0
PCK MaaRKETING-9710064000	7450.00	59	17-25 days	620.0	1.0908	4	80%	0	0	0
HelloYehlo	13410.00	2,505	11-18 days	6580.0	1.9634	4.5	87%	0	0	0
STS Shop	17021.00	1,155	10-17 days	10191.0	2.4921	4	76%	0	0	0
Cart2India SLP	20555.00	1,333	11-19 days	13725.0	3.0095	3	53%	0	0	0
