Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Doonmac	2102.00		7-14 days	0.0	1.0			0	0	0
G G	2194.00	4,507	8-12 days	92.0	1.0438	4.5	86%	0	0	1
DIVYAN ENTERPRISE	2199.00	9		97.0	1.0461	3.5	67%	0	0	0
Cart2India SLP	2750.00	1,334	10-18 days	648.0	1.3083	3	53%	0	0	0
