Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1883.00	302,360		0.0	1.0	4.5	93%	1	1	1
SpecialtyDistribution	1890.00		3-4 days	7.0	1.0037			0	0	0
PLAYMAX	2790.00	202	3-4 days	907.0	1.4817	5	100%	0	0	0
best_buyaxz	2990.00	1,949		1107.0	1.5879	4.5	92%	1	0	0
HelloYehlo	7083.00	2,506	9-16 days	5200.0	3.7616	4.5	87%	0	0	0
Cart2India SLP	8548.00	1,334	9-17 days	6665.0	4.5396	3	53%	0	0	0
