Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UniqueClick	999.00	2,193	1-3 days	0.0	1.0	4	81%	1	0	1
KEI HiFi	1195.00	115		196.0	1.1962	3.5	67%	1	0	0
WEB-TAIL	1199.00	8,105		200.0	1.2002	4	83%	1	0	0
Express Delivery Retail	1280.00	849		281.0	1.2813	4	83%	1	0	0
Appario Retail Private Ltd	1354.00	302,154		355.0	1.3554	4.5	93%	1	1	0
XANDZERO	1664.00	627		665.0	1.6657	4.5	87%	1	0	0
Sprinfo	1990.00	181		991.0	1.992	4.5	90%	1	0	0
