Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MEGADEALS	799.00	7		99.0	1.1414	4.5	100%	1	0	0
Sandhu Associates	700.00	1	5-7 days	0.0	1.0	4	100%	0	0	1
DIXIT COMPUTERS	899.00		5-7 days	199.0	1.2843			0	0	0
