Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ESTOKE	1985.00	16		0.0	1.0	4.5	94%	1	0	1
mobile house baner	1989.00	17		4.0	1.002	3.5	71%	1	0	0
XANDZERO	3591.00	627		1606.0	1.8091	4.5	87%	1	0	0
UniqueClick	3850.00	2,193		1865.0	1.9395	4	81%	1	0	0
apdeal	3990.00	70	6-8 days	2005.0	2.0101	4	76%	0	0	0
