Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ESTOKE	845.00	17		95.0	1.1267	4.5	94%	1	0	1
clicknsave	849.00	773		99.0	1.132	4.5	81%	1	0	0
Cloudtrade	879.00	235		129.0	1.172	4	84%	1	0	0
shri dev narayan mobiles	750.00		6-7 days	0.0	1.0			0	0	0
Pegasus Incorporation	890.00			140.0	1.1867			0	0	0
Blue Calyx Mobiles	815.00			65.0	1.0867			0	0	0
