Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	27999.00	302,320		0.0	1.0	4.5	93%	1	1	1
STS Shop	31012.00	1,156	9-16 days	3013.0	1.1076	4	76%	0	0	0
