Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Headphone Zone Pvt Ltd	11990.00	67	6-8 days	0.0	1.0	4	72%	0	0	1
Peach Imports	15999.00	498	13-20 days	4009.0	1.3344	4.5	84%	0	0	0
Kiron	46590.00	476	11-19 days	34600.0	3.8857	5	100%	0	0	0
