Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	299.00	302,274		0.0	1.0	4.5	93%	1	1	1
CAMERA ART & SUPPORTS	339.00	39	5-7 days	40.0	1.1338	3.5	65%	0	0	0
Classic Network and Computers	502.00	1,925		203.0	1.6789	4	83%	1	0	0
Classic Network and Computers	502.00	1,925	5-7 days	203.0	1.6789	4	83%	0	0	0
