Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CELLULARINDIAINC	2959.00	136	6-8 days	0.0	1.0	4	76%	0	0	0
Digital Xpert	2960.00	1,034		1.0	1.0003	5	97%	1	0	1
UnboxJapan	2989.00	678	11-19 days	30.0	1.0101	3.5	62%	0	0	0
