Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Musician Jack	29990.00	658		0.0	1.0	4.5	86%	1	0	1
Peach Imports	49999.00	498	12-19 days	20009.0	1.6672	4.5	84%	0	0	0
