Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
RAYS BROTHERS	370.00	5		0.0	1.0	5	100%	1	0	0
24X7 SHOPPING ONLINE	370.00	3,017		0.0	1.0	4.5	93%	1	0	0
Appario Retail Private Ltd	370.00	302,243		0.0	1.0	4.5	93%	1	1	1
THE IT MALL	540.00	2	4-5 days	170.0	1.4595	1	0%	0	0	0
LIFESTYLES	500.00	897	3-7 days	130.0	1.3514	4.5	89%	0	0	0
